angle_slope,auxiliaries_power_loss,engine_capacity,engine_max_power,f0,f1,f2,has_start_stop,n_wheel_drive,vehicle_mass,AvgV,InitT,av_engine_speeds_out_pos_pow,av_missing_powers_pos_pow,av_neg_motive_powers,av_pos_accelerations,av_pos_engine_powers_out,av_pos_motive_powers,av_vel_pos_mov_pow,co2_emission,max_power_required,specific_fuel_consumption,sufficient_power,time_percentage_neg_mov_pow,time_percentage_pos_mov_pow,willans_a,willans_b,willans_efficiency
0.020164615,0.857551488,1685,85,150.9973432,-0.097099502,0.045433195,1,2,1622,8.485643564,83.09283233,598.1900387,0,-2.715314906,0.555839002,2.309666596,4.203594105,16.61733333,245.8313643,22.18215841,315.0573078,1,0.148514851,0.371287129,203.7717444,257.0325482,0.262075519
-0.037660209,1.199467572,1598,81,153.4367588,0.237707209,0.036098652,1,2,1649,8.485643564,80.03554727,431.734546,0,-4.417448982,0.555839002,1.428249823,3.879092803,14.08709677,132.9733491,15.44222455,333.0327209,1,0.366336634,0.153465347,208.1410697,178.3764787,0.247930015
0.025488879,1.493710012,1598,100,153.5298072,0.237707209,0.036098652,1,2,1650,8.485643564,84.1862958,568.3529562,0.011911515,-2.678585395,0.555839002,2.820646653,4.515134482,16.74358974,262.1303487,23.77650401,295.7858094,0,0.133663366,0.386138614,212.1591215,235.8813373,0.279150672
-0.004434087,0.076153827,1956,121,155.0348763,0.237707209,0.036098652,1,2,1667,8.485643564,79.94924122,485.8995909,0,-2.984132973,0.555839002,1.485276358,4.133212545,14.95294118,185.2959479,18.40920581,379.89974,1,0.267326733,0.252475248,210.5754896,251.493306,0.21734368
-0.067762661,0.706567379,1686,81,153.5298072,0.360954206,0.032662477,1,2,1650,8.485643564,79.96985125,313.5266533,0,-6.153227346,0.555839002,0.94048968,3.30001164,14.52727273,85.55029267,11.13928487,356.1786884,1,0.410891089,0.108910891,209.5875469,137.8674557,0.231818495
0.010242901,0.563655844,1598,100,153.5298072,0.360954206,0.032662477,1,2,1650,8.485643564,79.99566296,549.3680314,0,-2.674880201,0.555839002,1.939793524,4.151248534,16.14153846,203.2526606,20.917008,326.8838288,1,0.198019802,0.321782178,209.1612048,228.3575838,0.252593735
0.021629263,1.312027833,1686,96,153.5298072,0.242913274,0.035953505,1,2,1650,8.485643564,83.27902112,572.9291021,0.002920693,-2.649249472,0.555839002,2.589023422,4.394979645,16.61733333,252.8743316,22.71212765,304.7156271,0,0.148514851,0.371287129,208.4573562,249.2149179,0.270970045
0.005066008,1.080433924,1956,143,159.8822871,0.242913274,0.035953505,1,2,1722,8.485643564,79.91786935,526.1351105,0,-2.883058277,0.555839002,2.130582196,4.283126183,16.19333333,230.9592309,21.22178751,344.7653945,1,0.222772277,0.297029703,215.2727481,275.8947267,0.239492735
0.022883562,0.429868841,1598,81,155.7788949,0.297276591,0.034437834,1,2,1675,8.485643564,83.24316707,571.641793,0,-2.89832994,0.555839002,2.234846865,4.384607201,16.74358974,234.1592477,22.68648361,310.5920198,1,0.133663366,0.386138614,206.0260348,233.6889638,0.265843299
0.016032285,0.079003215,1956,121,158.9641403,0.297276591,0.034437834,1,2,1711,8.485643564,79.98316917,553.5196137,0,-2.887992686,0.555839002,1.930966537,4.301077065,16.68611111,230.1058191,21.56947978,356.4257017,1,0.163366337,0.356435644,209.1139123,284.4541357,0.231657838
-0.025673373,1.336740765,1560,68,117.5804269,0.322719781,0.033728468,1,2,1245,8.485643564,79.92693808,494.014944,0,-2.906821801,0.555839002,1.40683404,2.950069365,14.63947368,149.5266292,13.09144178,341.1016522,1,0.331683168,0.188118812,202.1388542,195.4975947,0.242065105
0.046161157,1.332842772,1560,68,117.5804269,0.322719781,0.033728468,1,2,1245,8.485643564,90.12475386,569.6227984,0,-2.557845348,0.555839002,2.757690514,4.001998801,16.875,252.8036062,19.96582181,286.2537347,1,0.064356436,0.455445545,204.8901235,224.3756587,0.288446219
-0.028970851,1.289811425,1995,110,208.3384391,-0.04763014,0.044053969,0,2,2267,8.485643564,79.93341795,874.9486546,0,-5.610146578,0.555839002,2.636079004,5.246420898,15.06388889,285.9456002,21.9626447,366.977247,1,0.341584158,0.178217822,197.7699704,446.043749,0.224997075
-0.01500956,0.696716184,1870,95,175.6682659,-0.11904622,0.046045078,0,4,1900,8.485643564,79.94868111,929.8040936,0,-3.89200792,0.555839002,2.092300396,4.670367923,14.69069767,287.8609409,20.07301436,403.7652146,1,0.306930693,0.212871287,193.4294168,440.0856729,0.20449708
-0.019103198,1.598208344,1248,59,123.0832248,0.333467374,0.033428821,1,2,1307,8.485643564,79.98745899,577.1668194,0,-2.786458255,0.555839002,1.641636058,3.195390006,14.64634146,159.6102537,14.41098858,311.4934951,1,0.316831683,0.202970297,201.2343216,181.005435,0.265073938
-0.003649407,0.086839181,1248,59,123.0832248,0.333467374,0.033428821,1,2,1307,8.485643564,79.97388925,565.7444757,0,-2.299207926,0.555839002,1.208486185,3.247744705,15.30961538,141.1253367,14.45312115,346.4338629,1,0.262376238,0.257425743,199.534191,177.526224,0.238339309
0.015673256,0.259173023,1248,59,124.5895401,0.333467374,0.033428821,1,2,1324,8.485643564,80.03195759,617.6945725,0,-2.227624306,0.555839002,1.609109096,3.339583229,16.68611111,175.4198213,16.77368722,319.9323216,1,0.163366337,0.356435644,199.7774636,193.3422749,0.258082106
-0.043472594,0.036130824,1248,59,124.5895401,0.333467374,0.033428821,1,2,1324,8.485643564,79.95331599,430.9702777,0,-3.779623238,0.555839002,0.78745724,3.050133554,13.88965517,85.33801438,10.52316539,374.6031593,1,0.376237624,0.143564356,201.4734093,136.3322751,0.22041674
0.02630831,0.358971117,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,8.485643564,81.9088129,570.0077608,0,-2.476239893,0.555839002,2.103444676,4.13891523,16.77468354,222.8716023,20.49082329,316.3185603,1,0.128712871,0.391089109,205.414621,233.2803005,0.261030549
-0.008904244,1.039866542,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,8.485643564,80.00569954,523.8469186,0,-2.800834278,0.555839002,1.685289981,3.774120097,14.78510638,178.3352881,17.0906643,333.2222144,1,0.287128713,0.232673267,205.5736583,215.1248328,0.247789024
0.033752248,1.585883307,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,8.485643564,86.52826698,569.9935176,0,-2.307535764,0.555839002,3.150585863,4.487687688,16.8195122,274.9104742,22.88464209,283.8030483,1,0.113861386,0.405940594,209.7613571,233.2747057,0.290937
-0.034043229,1.08585201,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,8.485643564,79.92182213,432.1630923,0,-3.817191898,0.555839002,1.368510941,3.64880046,14.23125,134.5545308,14.22070464,338.7573062,1,0.361386139,0.158415842,208.0522833,178.8712538,0.2437403
-0.020699076,0.806039287,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,8.485643564,80.0032182,484.7235821,0,-3.247308864,0.555839002,1.395096349,3.750918972,14.68461538,151.8385033,15.49038928,349.0099397,1,0.326732673,0.193069307,205.8715395,199.6918595,0.236580103
-0.000924631,1.208109275,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,8.485643564,80.02086325,545.4078894,0,-2.689309105,0.555839002,1.882888268,3.622233354,15.85714286,195.5465799,18.18118218,324.2882776,1,0.242574257,0.277227723,205.5286292,223.6111487,0.254615455
0.017351661,1.028913945,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,8.485643564,81.01161837,562.5858063,0,-2.444251423,0.555839002,2.209689904,3.892721535,16.68611111,223.1996698,20.12036609,310.4133688,1,0.163366337,0.356435644,206.1614634,230.3643829,0.265996299
0.013765777,0.969522697,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,8.485643564,80.19462821,582.6365479,0.002482849,-2.572948725,0.555839002,2.099741275,3.821228456,16.49285714,215.9196201,19.97584622,319.5693521,0,0.173267327,0.346534653,206.5104653,237.3944111,0.258375238
0.009245111,1.327023471,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,8.485643564,79.97395532,580.6971389,0.003140022,-2.314359722,0.555839002,2.170626164,4.047886938,16.16885246,217.5182462,19.79739254,315.8976002,0,0.217821782,0.301980198,206.8792529,236.638077,0.261378394
0.03144613,0.512914735,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,8.485643564,83.1969751,586.8927257,0.00630391,-2.38379068,0.555839002,2.485453691,4.458031865,16.79876543,241.2037865,21.60022566,304.0746402,0,0.118811881,0.400990099,207.8934257,239.0539546,0.271541248
0.044430668,0.376099584,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,8.485643564,86.84768163,588.7430366,0.009517463,-2.824158242,0.555839002,2.77394547,4.87851519,16.70222222,264.1992078,22.99294045,295.4333167,0,0.074257426,0.445544554,208.9949571,239.7752961,0.279483737
0.025290436,0.572002565,2199,145,186.3816526,-0.186694627,0.047931142,0,2,2019,8.485643564,83.12747538,942.2221457,0,-3.332026886,0.555839002,3.174729735,5.461627661,16.74358974,434.6302268,26.99238293,367.6331485,1,0.133663366,0.386138614,198.5662405,536.7417401,0.224595654
0.030862299,0.518623174,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,8.485643564,83.51311537,513.6487585,0.015393406,-2.508931523,0.555839002,2.693317405,4.796627198,16.75625,277.5251265,23.21238986,319.1757108,0,0.123762376,0.396039604,210.1285291,293.6986725,0.258693893
0.014792694,1.131568914,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,8.485643564,80.67977642,513.2967037,0.01071566,-2.703255328,0.555839002,2.312268811,4.172250288,16.49285714,254.6263227,21.48596407,335.7659601,0,0.173267327,0.346534653,208.8311354,293.5074362,0.245911787
0.011492999,1.293884886,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,8.485643564,80.22249786,513.2967037,0.010240305,-2.71599056,0.555839002,2.307114389,4.108537451,16.42985075,252.7163184,21.23004456,336.0319202,0,0.188118812,0.331683168,208.8135051,293.5074362,0.245717155
0.039234924,0.374522137,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,8.485643564,85.45843073,516.7869456,0.016398796,-2.835212052,0.555839002,2.778513357,5.015979634,16.80229885,288.1711282,23.82561705,316.5765146,0,0.089108911,0.430693069,210.2595619,295.4030732,0.260817855
-0.014595194,0.233652959,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,8.485643564,79.97664255,461.0861666,0,-3.307468361,0.555839002,1.347413241,4.103108515,14.69069767,181.4423664,16.86548006,404.5575006,1,0.306930693,0.212871287,207.8308622,265.0720774,0.204096592
0.025347053,0.652758629,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,8.485643564,82.29437566,513.2967037,0.013990785,-2.680120283,0.555839002,2.524594277,4.499607989,16.74358974,267.2831608,22.34466853,325.8205323,0,0.133663366,0.386138614,209.5612827,293.5074362,0.25341806
-0.029559139,0.654999952,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,8.485643564,79.92077911,843.5437606,0,-4.210409557,0.555839002,1.698989869,3.903652601,15.06388889,275.2802749,15.80989326,473.5993451,1,0.341584158,0.178217822,195.6924103,472.1610667,0.174343162
0.027818034,1.446742474,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,8.485643564,85.7051429,911.9416057,0.007135095,-2.709740352,0.555839002,3.786193766,4.739330511,16.77468354,422.7469114,24.07519936,331.8441451,0,0.128712871,0.391089109,197.2737799,509.5094776,0.248818033
-0.012899522,1.10466784,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,8.485643564,80.01384407,875.1037982,0,-3.342313165,0.555839002,2.325601626,4.220671507,14.675,323.7871657,18.43090114,406.3318071,1,0.301980198,0.217821782,195.9091439,489.3592878,0.203205375
0.001267324,0.748742818,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,8.485643564,80.00356306,894.5957606,0,-2.952616444,0.555839002,2.228630809,4.1342658,16.12807018,342.0981095,19.91964634,419.5948865,1,0.237623762,0.282178218,195.2372405,500.0103621,0.196782206
0.003804501,0.478243998,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,8.485643564,80.0206614,894.5957606,0,-2.821195188,0.555839002,2.02807815,4.251701798,16.26896552,339.9603456,19.9794381,441.4602978,1,0.232673267,0.287128713,194.9163654,500.0103621,0.187035636
-0.008502835,0.631159157,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,8.485643564,80.01287348,550.7028683,0,-2.825182669,0.555839002,1.551607098,3.867948301,14.78510638,169.6492653,17.03216496,333.2313908,1,0.287128713,0.232673267,201.9649861,203.6738853,0.247782201
-0.035474302,0.833544104,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,8.485643564,80.03742585,451.9057805,0,-3.992874956,0.555839002,1.268119336,3.630285834,14.23125,125.7486344,14.0500003,336.7523945,1,0.361386139,0.158415842,204.1097082,168.2067553,0.245191448
-0.023094542,1.003118066,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,8.485643564,79.92182271,517.5599689,0,-3.482465519,0.555839002,1.467225469,3.672346808,14.68461538,151.8592549,15.68112874,333.4425772,1,0.326732673,0.193069307,202.7188805,191.8011372,0.247625267
-0.021434007,0.307210861,1461,80,143.2684291,0.31770905,0.033868169,1,2,1534,8.485643564,80.01631876,467.5620523,0,-3.362427731,0.555839002,1.252717197,3.774273195,14.68461538,136.3454666,15.20760758,346.5041644,1,0.326732673,0.193069307,206.0799099,175.9118784,0.238290952
-0.003148424,0.45860348,1560,84,140.7575994,0.177745745,0.037770401,0,2,1507,8.485643564,80.03383444,944.8228776,0,-2.643919185,0.555839002,1.746110743,3.75252029,15.30961538,254.1896438,17.00965579,405.451498,1,0.262376238,0.257425743,192.8817628,371.1702982,0.203646571
0.000191816,1.240349703,1560,68,139.3336742,0.177745745,0.037770401,1,2,1491,8.485643564,79.94381687,560.6965861,0,-2.645615669,0.555839002,1.912892599,3.59321189,16.12807018,198.3023915,18.32298007,317.3596277,1,0.237623762,0.282178218,201.843135,220.970644,0.260174263
-0.038884607,0.351909391,1560,85,140.6997705,0.152473826,0.038474992,1,2,1505,8.485643564,80.03268901,422.6936398,0,-4.109041363,0.555839002,1.02528832,3.476995807,14.08709677,109.7792371,13.4954113,372.4813336,1,0.366336634,0.153465347,206.1010536,170.5877577,0.221672336
0.005623595,0.280667078,1685,85,163.460418,0.166830844,0.038074713,1,2,1761,8.485643564,80.01653441,535.625362,0,-2.909301516,0.555839002,1.818825576,4.418507312,16.19333333,200.8884006,21.22198659,331.4995257,1,0.222772277,0.297029703,204.4207055,231.1342082,0.249076698
-0.04124106,1.280314772,2191,110,151.435601,0.381209449,0.032097753,1,2,1626,8.485643564,79.95645355,417.8432185,0,-4.502607558,0.555839002,1.408813093,3.861273693,13.88965517,160.6868152,14.37758311,381.4637837,1,0.376237624,0.143564356,210.1237196,241.3861258,0.216452546
0.054532772,0.945681979,2191,110,151.435601,0.381209449,0.032097753,1,2,1626,8.485643564,92.27908126,516.7869456,0.035289854,-2.902837262,0.555839002,3.685379304,5.810547052,16.875,339.7158406,26.32843972,293.6323086,0,0.064356436,0.455445545,213.4769029,295.4030732,0.281197964
0.001364961,1.471503203,1120,55,116.9806411,0.338151134,0.033298236,1,2,1238,8.485643564,80.00001024,622.1158205,0,-2.14832706,0.555839002,1.873576459,3.022062493,16.26896552,176.0720857,15.97942355,293.6538191,1,0.232673267,0.287128713,200.738219,174.0844812,0.281177366
0.031247143,0.0346586,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,8.485643564,80.72673879,957.9595868,0.001941079,-1.992336265,0.555839002,2.118877939,3.745500425,16.79876543,251.2128542,18.20163118,335.3097082,0,0.118811881,0.400990099,194.1607045,299.07751,0.246246396
0.005126367,1.489977026,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,8.485643564,79.95494744,953.7115218,0.003473248,-2.110574038,0.555839002,2.670511835,3.23240961,16.19333333,246.4308853,16.7690532,307.2057893,0,0.222772277,0.297029703,195.7049958,297.7641886,0.268773605
-0.000523932,1.539498436,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,8.485643564,79.96377656,953.7115218,0.002444192,-2.297179897,0.555839002,2.596356387,3.076259612,16.12807018,239.3367683,16.26038023,310.1934229,0,0.237623762,0.282178218,195.508016,297.7641886,0.266184907
-0.049252083,1.464484417,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,8.485643564,79.97880605,901.4378053,0,-4.00816699,0.555839002,2.06922308,3.10368573,14.22692308,168.1009538,11.7001732,331.4148379,1,0.391089109,0.128712871,195.3036929,281.6443226,0.249140346
-0.021730768,1.48713427,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,8.485643564,79.95674791,930.7298202,0,-2.917893034,0.555839002,2.344762135,3.273757486,14.68461538,209.2665364,14.54291735,319.3410311,1,0.326732673,0.193069307,195.3761265,290.6682143,0.25855997
-0.010678682,0.070139824,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,8.485643564,79.96186755,927.4124656,0,-2.570783416,0.555839002,1.157766399,3.253470757,14.78510638,189.9078426,14.25743406,442.473385,1,0.287128713,0.232673267,192.2975858,289.6451343,0.186607399
-0.036177403,1.509785749,1598,99,175.9554044,0.098612715,0.039976661,0,2,1902,8.485643564,23,1193.280159,0,-4.988699622,0.555839002,2.518919284,4.561893302,14.08709677,0,17.94338489,,1,0.366336634,0.153465347,,,
-0.022597637,0.582890251,1956,121,186.4960155,0.098612715,0.039976661,1,2,2021,8.485643564,79.94241047,415.2447317,0,-4.59415067,0.555839002,1.634878556,4.834643957,14.68461538,163.2458601,19.77256238,347.5902638,1,0.326732673,0.193069307,215.0148341,216.7447271,0.237546376
-0.012795401,1.322059849,1956,121,186.4960155,0.098612715,0.039976661,1,2,2021,8.485643564,80.03841153,484.4714495,0,-3.993342307,0.555839002,2.0751231,5.033274128,14.675,205.9749481,22.03617669,334.0030941,1,0.301980198,0.217821782,213.145495,250.7943956,0.247209708
0.009262461,1.055856309,1956,143,186.4960155,0.098612715,0.039976661,1,2,2021,8.485643564,80.00172852,557.8468368,0,-3.10449024,0.555839002,2.497027324,5.290023588,16.16885246,264.0685186,25.68289153,331.6326541,1,0.217821782,0.301980198,214.9274959,291.4159689,0.248976711
-0.026310679,1.007906342,1598,77,159.1006585,0.125595926,0.039224359,1,2,1712,8.485643564,79.91545389,468.5691102,0,-4.108892645,0.555839002,1.562834041,3.963455253,14.63947368,153.0714369,17.2571206,329.4758564,1,0.331683168,0.188118812,206.4196187,192.3164772,0.250606549
-0.003852046,0.681401633,1968,103,162.455823,0.125595926,0.039224359,1,2,1750,8.485643564,79.92917666,488.5650127,0,-3.09503507,0.555839002,1.804059799,4.371681951,14.95294118,202.5712509,19.80305788,346.1031213,1,0.267326733,0.252475248,207.5162163,250.0190639,0.238567069
-0.042867858,1.065426186,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,8.485643564,80.02991291,427.7350881,0,-3.677086375,0.555839002,1.162298387,3.031213744,13.88965517,122.2562788,11.65889247,357.5433389,1,0.376237624,0.143564356,206.0066663,176.1308302,0.230933703
-0.02266395,1.261983887,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,8.485643564,79.92822048,512.5634463,0,-2.906957365,0.555839002,1.458650831,3.15762308,14.68461538,160.9486142,13.88032834,347.9858502,1,0.326732673,0.193069307,204.2320141,209.6866525,0.237276335
-0.009458622,1.203414294,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,8.485643564,79.94887771,559.011575,0,-2.433914468,0.555839002,1.607473707,3.250326158,14.78510638,179.0395944,15.14401072,345.0313329,1,0.287128713,0.232673267,203.2165984,227.963457,0.239308142
0.021013989,0.527379226,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,8.485643564,80.85418339,576.7235919,0,-2.097317999,0.555839002,1.828220888,3.46423642,16.61733333,203.775596,17.51261538,331.9620517,1,0.148514851,0.371287129,203.4659362,234.9192824,0.248729657
-0.027355401,0.901580653,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,8.485643564,79.94164073,484.8556233,0,-3.102571143,0.555839002,1.234459705,3.073886523,15.02972973,141.5680537,13.04243895,365.2217593,1,0.336633663,0.183168317,204.2165878,198.7543965,0.226078554
-0.033359938,0.773319157,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,8.485643564,80.03787781,438.6543142,0,-3.237412088,0.555839002,1.146502855,3.205607836,14.23125,127.2380864,12.31248461,362.9009511,1,0.361386139,0.158415842,205.4957046,180.4655646,0.227524362
0.0004889,0.054411356,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,8.485643564,79.93420176,541.6883921,0,-2.270385826,0.555839002,1.243001816,3.176751185,16.12807018,162.1566686,14.98609758,380.2508382,1,0.237623762,0.282178218,202.3319537,221.1534965,0.217142999
-0.003135792,0.872583396,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,8.485643564,79.96140775,564.9430034,0,-2.246903901,0.555839002,1.549581847,3.249460151,15.30961538,180.9474661,15.36993346,348.2930719,1,0.262376238,0.257425743,200.9335995,228.3455634,0.237067039
0.016283553,1.124548207,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,8.485643564,81.78022721,589.5864832,0,-2.144242718,0.555839002,2.038466376,3.308187956,16.68611111,217.0178071,17.55895036,318.7096431,1,0.163366337,0.356435644,201.9640376,237.9819914,0.259072197
-0.006486385,0.046604786,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,8.485643564,79.93965609,517.2024455,0,-2.41041828,0.555839002,1.158004803,3.132648069,14.95294118,154.6029917,14.20969302,381.8959381,1,0.267326733,0.252475248,200.8549111,209.6463788,0.216207608
-0.007562395,1.045663811,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,8.485643564,79.99990248,558.27136,0,-2.43239803,0.555839002,1.548225161,3.137408636,14.99,177.3093517,15.09408111,346.9403648,1,0.272277228,0.247524752,201.1378914,225.7350578,0.237991354
0.028744038,0.689960263,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,8.485643564,83.50406097,585.4485749,0,-1.985599304,0.555839002,2.231014529,3.72720183,16.77468354,226.2062445,18.35926293,308.7704203,1,0.128712871,0.391089109,202.8255464,236.3645531,0.267411649
-0.021010932,0.640047122,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,8.485643564,79.95371462,495.8768491,0,-2.791947167,0.555839002,1.216068246,3.229330332,14.68461538,146.6323925,13.3483352,367.2857769,1,0.326732673,0.193069307,201.7712773,201.2769272,0.224808072
-0.008516821,0.317184339,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,8.485643564,79.96343399,526.7964645,0,-2.405622282,0.555839002,1.233552287,3.21731498,14.9875,157.1837331,14.27355173,373.8749719,1,0.282178218,0.237623762,200.872141,213.4080378,0.220846041
-0.022003542,0.254343381,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,8.485643564,79.99043155,428.951899,0,-2.998259622,0.555839002,1.112003885,3.326622639,14.68461538,151.459947,13.48722734,406.6922143,1,0.326732673,0.193069307,207.7469093,221.227952,0.203025296
-0.02853698,0.923693811,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,8.485643564,79.99541316,443.6115741,0,-3.271479021,0.555839002,1.269411561,3.225434173,15.06388889,157.5061538,13.47337378,387.713699,1,0.341584158,0.178217822,207.76961,228.423107,0.212963348
-0.036607383,1.593133862,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,8.485643564,79.98791003,447.3549208,0,-3.545015768,0.555839002,1.440601346,3.274094139,14.08709677,161.0913835,13.29846362,368.1713851,1,0.366336634,0.153465347,208.3365526,230.2582749,0.224267313
-0.027379184,0.26285975,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,8.485643564,79.98755766,417.6002786,0,-3.246108108,0.555839002,1.041348698,3.201823367,15.02972973,140.5965428,12.92897174,415.0272299,1,0.336633663,0.183168317,207.9429828,215.6469112,0.198947928
-0.012208082,0.98613922,1560,73,130.8627118,0.269690535,0.035206944,0,2,1394,8.485643564,80.03390067,934.2958022,0,-2.75668221,0.555839002,2.005936681,3.389847508,14.73695652,250.1647126,15.53349139,374.489756,1,0.292079208,0.227722772,192.510155,365.0395569,0.220483487
0.044363421,0.518409414,1560,73,130.8627118,0.269690535,0.035206944,0,2,1394,8.485643564,87.81530331,958.6780188,0,-2.566561258,0.555839002,3.14853275,4.444287479,16.70222222,341.5940347,21.44331308,313.2802744,1,0.074257426,0.445544554,194.3277028,374.5260675,0.263562101
0.025385323,1.562684464,1560,88,130.5810847,0.269690535,0.035206944,1,2,1391,8.485643564,82.92591335,565.4108549,0.009549234,-2.245884395,0.555839002,2.566230428,3.822863885,16.74358974,242.2304191,20.36186678,295.8143911,0,0.133663366,0.386138614,207.7161002,226.0805148,0.2791237
-0.034765465,1.097081097,1560,88,137.733941,0.269690535,0.035206944,1,2,1472,8.485643564,79.91444525,435.1777183,0,-3.778598623,0.555839002,1.340347971,3.527062122,14.23125,128.5173042,14.11503977,339.1020661,1,0.361386139,0.158415842,207.8879965,175.872512,0.243492493
0.030334375,0.125017223,1997,110,141.6242597,0.269690535,0.035206944,0,2,1516,8.485643564,82.04976578,923.995587,0,-2.245632093,0.555839002,2.403724576,4.443408064,16.77468354,358.9700723,21.3778466,392.4562195,1,0.128712871,0.391089109,196.4651526,471.1085441,0.210389856
0.059565041,0.033344109,1248,70,110.4417733,0.372811804,0.032331883,1,2,1166,8.485643564,87.84757285,623.2134224,0.008233442,-1.861259026,0.555839002,2.30846821,4.475492805,16.875,228.07379,19.20647896,289.6712863,0,0.064356436,0.455445545,204.5179955,196.5736649,0.28504312
0.04709056,1.511703703,1248,70,110.4417733,0.372811804,0.032331883,1,2,1166,8.485643564,88.06250679,626.570751,0.020498622,-2.353005259,0.555839002,2.972757656,3.807938165,16.875,256.9604189,19.88144209,273.990572,0,0.064356436,0.455445545,207.5208312,197.5984309,0.301356381
0.008443592,0.625036703,1560,85,180.0078101,-0.010381725,0.043015469,1,2,1947,8.485643564,80.30418503,553.7511672,0,-3.061421279,0.555839002,2.214464529,5.027406326,16.16885246,215.0827807,23.59246241,306.0639485,1,0.217821782,0.301980198,206.2178036,221.1057463,0.269776325
-0.02482514,0.411007476,1968,135,140.0978276,0.299272108,0.034382198,1,2,1499,8.485643564,79.96099229,440.2428129,0,-3.522946658,0.555839002,1.206366191,3.486595014,14.68461538,153.0017471,14.48687796,406.0859694,1,0.326732673,0.193069307,213.3324151,232.5313711,0.203328392
-0.014585434,0.245162433,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,8.485643564,79.91507605,487.0167083,0,-3.033532403,0.555839002,1.266523868,3.64522498,14.675,144.4411139,15.98165076,358.7501578,1,0.301980198,0.217821782,204.5531668,195.2941695,0.230156853
-0.014186587,1.353286258,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,8.485643564,79.94406307,526.3013086,0,-3.005110625,0.555839002,1.710864441,3.669038594,14.675,174.8800759,17.13557371,327.9976871,1,0.301980198,0.217821782,205.0162093,210.4046372,0.251735944
-0.008074735,0.819251718,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,8.485643564,79.91997974,528.3426313,0,-2.764097968,0.555839002,1.574681087,3.714656134,14.9875,170.6335952,17.31003952,338.4498659,1,0.282178218,0.237623762,204.3346549,211.1886861,0.243961708
-0.026203064,0.066381631,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,8.485643564,80.02483973,431.5370623,0,-3.552206968,0.555839002,1.074432804,3.482266431,14.63947368,120.3544174,14.47476185,367.6376141,1,0.331683168,0.188118812,205.8143403,173.8682339,0.224592926
